GEO_ID,NAME,P002001,P002001ERR,P002002,P002003,P002004,P002005,P002006,P002007,P002008,P002009,P002010,P002011,P002012,P002013,P002014,P002015,P002016,P002017,P002018,P002019,P002020,P002021,P002022,P002023,P002024,P002025,P002026,P002027,P002028,P002029,P002030,P002031,P002032,P002033,P002034,P002035,P002036,P002037,P002038,P002039,P002040,P002041,P002042,P002043,P002044,P002045,P002046,P002047,P002048,P002049,P002050,P002051,P002052,P002053,P002054,P002055,P002056,P002057,P002058,P002059,P002060,P002061,P002062,P002063,P002064,P002065,P002066,P002067,P002068,P002069,P002070,P002071,P002072,P002073
1400000US17031040201,"Census Tract 402.01, Cook County, Illinois",6218,null,1375,4843,4694,3853,165,18,627,0,31,149,143,27,17,58,3,4,6,5,0,4,0,0,0,2,17,0,5,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031040202,"Census Tract 402.02, Cook County, Illinois",7249,null,1398,5851,5665,3513,518,8,1599,9,18,186,177,23,7,99,9,5,2,3,0,5,2,0,0,5,17,0,8,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031040300,"Census Tract 403, Cook County, Illinois",3069,null,461,2608,2524,1730,120,2,667,0,5,84,69,5,1,45,9,3,0,2,0,0,0,0,0,3,1,0,15,5,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031040401,"Census Tract 404.01, Cook County, Illinois",3092,null,655,2437,2365,2056,47,3,256,2,1,72,70,15,8,35,0,1,1,3,1,0,0,0,0,1,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031040402,"Census Tract 404.02, Cook County, Illinois",4468,null,846,3622,3536,3091,122,10,275,0,38,86,85,8,22,45,0,2,2,3,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031040600,"Census Tract 406, Cook County, Illinois",2434,null,360,2074,2015,1853,40,1,116,0,5,59,48,10,12,18,0,3,0,0,0,0,0,0,0,1,4,0,11,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031040700,"Census Tract 407, Cook County, Illinois",3123,null,517,2606,2524,2221,100,2,197,0,4,82,77,17,6,46,1,1,0,0,0,0,0,0,0,2,4,0,4,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031040800,"Census Tract 408, Cook County, Illinois",1514,null,196,1318,1288,1113,74,2,97,0,2,30,30,4,4,19,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031040900,"Census Tract 409, Cook County, Illinois",1950,null,278,1672,1630,1506,31,1,85,0,7,42,39,12,3,23,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031050100,"Census Tract 501, Cook County, Illinois",2290,null,278,2012,1969,1815,38,6,104,0,6,43,41,11,5,18,0,3,2,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031050200,"Census Tract 502, Cook County, Illinois",4837,null,703,4134,4051,3611,116,10,300,2,12,83,77,11,6,48,0,2,1,2,0,0,0,0,0,1,6,0,6,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031050300,"Census Tract 503, Cook County, Illinois",2365,null,407,1958,1910,1728,41,3,133,0,5,48,48,5,5,24,0,4,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031050500,"Census Tract 505, Cook County, Illinois",4754,null,416,4338,4217,3926,65,4,215,5,2,121,113,26,10,70,1,0,0,4,0,0,1,0,0,0,1,0,8,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031050600,"Census Tract 506, Cook County, Illinois",2071,null,203,1868,1837,1722,33,2,77,0,3,31,31,3,2,21,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031050700,"Census Tract 507, Cook County, Illinois",1418,null,105,1313,1277,1191,27,1,52,2,4,36,30,6,1,23,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031050800,"Census Tract 508, Cook County, Illinois",1289,null,138,1151,1132,1053,10,0,68,0,1,19,18,3,2,12,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031050900,"Census Tract 509, Cook County, Illinois",1391,null,229,1162,1140,1044,23,0,72,0,1,22,19,6,5,7,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031051000,"Census Tract 510, Cook County, Illinois",1503,null,243,1260,1237,1149,28,3,53,0,4,23,21,3,2,14,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031051100,"Census Tract 511, Cook County, Illinois",1556,null,173,1383,1345,1255,31,0,56,1,2,38,38,11,2,17,0,0,1,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031051200,"Census Tract 512, Cook County, Illinois",1516,null,163,1353,1321,1262,26,1,29,1,2,32,29,10,1,13,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031051300,"Census Tract 513, Cook County, Illinois",2683,null,340,2343,2302,2147,40,6,103,3,3,41,38,5,6,24,0,1,0,1,0,0,0,0,0,0,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031051400,"Census Tract 514, Cook County, Illinois",2077,null,416,1661,1626,1344,167,11,99,1,4,35,34,5,5,22,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031060100,"Census Tract 601, Cook County, Illinois",2569,null,312,2257,2202,2053,64,1,75,3,6,55,52,8,2,34,0,5,1,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031060200,"Census Tract 602, Cook County, Illinois",2111,null,397,1714,1663,1490,82,2,86,0,3,51,45,19,2,18,0,1,3,0,0,0,0,0,0,0,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031060300,"Census Tract 603, Cook County, Illinois",2839,null,278,2561,2518,2314,45,3,149,1,6,43,42,2,3,30,2,3,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031060400,"Census Tract 604, Cook County, Illinois",3370,null,304,3066,3025,2831,48,4,129,4,9,41,41,9,4,21,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031060500,"Census Tract 605, Cook County, Illinois",1309,null,153,1156,1139,910,80,3,143,1,2,17,17,0,3,9,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031060800,"Census Tract 608, Cook County, Illinois",4837,null,389,4448,4349,3502,310,7,515,5,10,99,92,13,8,46,1,2,11,0,0,2,1,0,0,2,6,0,7,2,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031060900,"Census Tract 609, Cook County, Illinois",6867,null,645,6222,6113,5047,554,11,485,4,12,109,104,18,12,43,0,3,5,6,0,6,0,0,0,2,9,0,5,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031061000,"Census Tract 610, Cook County, Illinois",1647,null,105,1542,1509,1415,29,6,54,0,5,33,32,6,1,18,0,1,2,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031061100,"Census Tract 611, Cook County, Illinois",1379,null,66,1313,1294,1226,18,4,46,0,0,19,19,7,3,3,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031061200,"Census Tract 612, Cook County, Illinois",1889,null,117,1772,1734,1635,29,2,68,0,0,38,33,5,4,20,0,0,3,0,0,0,0,0,0,1,0,0,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031061500,"Census Tract 615, Cook County, Illinois",1707,null,97,1610,1589,1496,22,0,70,0,1,21,20,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031061800,"Census Tract 618, Cook County, Illinois",1112,null,94,1018,995,835,76,2,79,1,2,23,23,5,7,4,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031061901,"Census Tract 619.01, Cook County, Illinois",3433,null,276,3157,3100,2627,174,3,291,0,5,57,47,13,6,22,0,0,1,3,0,1,0,0,0,1,0,0,7,2,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031061902,"Census Tract 619.02, Cook County, Illinois",4240,null,264,3976,3891,3444,151,3,288,2,3,85,81,22,12,35,0,0,7,3,1,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031062000,"Census Tract 620, Cook County, Illinois",2569,null,168,2401,2347,2126,74,1,141,0,5,54,53,14,3,26,0,2,1,3,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031062100,"Census Tract 621, Cook County, Illinois",3436,null,242,3194,3135,2793,91,2,245,1,3,59,55,10,13,25,1,1,3,1,0,0,0,0,0,0,1,0,4,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031062200,"Census Tract 622, Cook County, Illinois",2870,null,145,2725,2675,2472,44,2,157,0,0,50,49,11,6,27,3,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031062300,"Census Tract 623, Cook County, Illinois",1513,null,81,1432,1407,1319,31,0,57,0,0,25,25,2,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031062400,"Census Tract 624, Cook County, Illinois",1421,null,84,1337,1316,1239,20,3,48,0,6,21,18,6,0,11,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031062500,"Census Tract 625, Cook County, Illinois",1497,null,137,1360,1328,1210,57,2,57,1,1,32,32,3,2,20,1,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031062600,"Census Tract 626, Cook County, Illinois",2226,null,184,2042,1980,1791,31,1,154,0,3,62,61,10,4,39,0,1,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1400000US17031062700,"Census Tract 627, Cook County, Illinois",2724,null,229,2495,2447,2275,53,10,102,0,7,48,45,5,5,29,2,2,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031062800,"Census Tract 628, Cook County, Illinois",3506,null,217,3289,3244,3052,57,2,129,0,4,45,43,6,3,30,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031062900,"Census Tract 629, Cook County, Illinois",3976,null,223,3753,3680,3437,81,2,158,0,2,73,67,11,8,40,0,1,1,2,0,0,0,0,0,3,1,0,5,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031063000,"Census Tract 630, Cook County, Illinois",2973,null,213,2760,2712,2386,78,3,237,3,5,48,44,3,7,26,0,1,1,0,0,2,0,0,0,3,1,0,4,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031063100,"Census Tract 631, Cook County, Illinois",2173,null,125,2048,1998,1817,43,5,121,3,9,50,49,9,7,27,1,0,0,1,0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031063200,"Census Tract 632, Cook County, Illinois",6345,null,429,5916,5790,5032,253,6,485,2,12,126,118,27,4,56,2,3,6,5,0,0,0,0,0,5,10,0,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031063301,"Census Tract 633.01, Cook County, Illinois",2641,null,165,2476,2423,1993,174,2,248,2,4,53,48,7,7,25,0,3,2,0,0,0,0,0,0,0,2,2,5,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031063302,"Census Tract 633.02, Cook County, Illinois",3996,null,229,3767,3686,3215,120,7,333,4,7,81,69,19,2,30,1,3,0,2,0,0,2,0,0,6,4,0,12,4,2,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031063303,"Census Tract 633.03, Cook County, Illinois",1201,null,28,1173,1156,1055,14,1,84,0,2,17,17,2,1,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031063400,"Census Tract 634, Cook County, Illinois",2180,null,145,2035,1984,1770,90,5,110,5,4,51,47,17,7,19,1,1,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031070101,"Census Tract 701.01, Cook County, Illinois",3796,null,160,3636,3559,3219,76,2,259,1,2,77,72,11,4,45,0,2,0,0,0,0,0,0,0,0,10,0,5,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031070102,"Census Tract 701.02, Cook County, Illinois",2413,null,150,2263,2219,1969,66,1,182,0,1,44,40,6,3,22,2,0,0,0,0,1,0,0,0,4,2,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031070103,"Census Tract 701.03, Cook County, Illinois",1709,null,93,1616,1578,1345,55,4,173,0,1,38,35,8,1,18,1,2,0,1,1,0,0,0,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031070200,"Census Tract 702, Cook County, Illinois",3900,null,191,3709,3631,3211,131,5,275,0,9,78,78,13,3,51,0,1,0,6,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031070300,"Census Tract 703, Cook County, Illinois",3367,null,170,3197,3121,2899,51,3,164,1,3,76,73,5,15,42,0,1,1,2,0,0,1,0,0,1,5,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031070400,"Census Tract 704, Cook County, Illinois",2984,null,197,2787,2741,2510,100,1,124,1,5,46,45,5,4,21,3,0,0,4,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031070500,"Census Tract 705, Cook County, Illinois",2928,null,151,2777,2731,2530,97,2,97,0,5,46,46,7,2,33,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031070600,"Census Tract 706, Cook County, Illinois",2981,null,224,2757,2694,2511,28,0,148,0,7,63,60,8,3,45,0,2,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031070700,"Census Tract 707, Cook County, Illinois",3481,null,403,3078,3014,2559,200,7,239,0,9,64,60,9,2,40,0,1,7,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031071000,"Census Tract 710, Cook County, Illinois",4442,null,297,4145,4066,3652,206,3,194,1,10,79,77,12,8,43,3,1,6,1,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031071100,"Census Tract 711, Cook County, Illinois",2944,null,178,2766,2724,2479,89,6,139,0,11,42,41,12,1,22,1,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031071200,"Census Tract 712, Cook County, Illinois",1906,null,116,1790,1749,1594,64,1,88,0,2,41,40,1,1,29,1,2,0,3,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031071300,"Census Tract 713, Cook County, Illinois",3513,null,129,3384,3334,3066,53,2,203,0,10,50,48,7,11,29,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031071400,"Census Tract 714, Cook County, Illinois",4570,null,214,4356,4270,3716,255,4,281,1,13,86,79,15,9,45,4,1,2,0,0,0,0,0,0,2,1,0,4,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
1400000US17031071500,"Census Tract 715, Cook County, Illinois",5768,null,236,5532,5449,4914,271,4,244,10,6,83,77,15,7,50,0,2,1,1,0,0,0,0,0,0,1,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031071600,"Census Tract 716, Cook County, Illinois",1783,null,83,1700,1659,1488,97,3,69,0,2,41,38,1,9,21,0,1,3,1,0,0,1,0,0,1,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031071700,"Census Tract 717, Cook County, Illinois",1652,null,75,1577,1530,1279,183,0,64,0,4,47,37,12,0,17,0,0,5,0,0,0,1,0,0,0,2,0,7,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031071800,"Census Tract 718, Cook County, Illinois",2646,null,107,2539,2489,1975,410,2,98,0,4,50,50,9,2,29,0,2,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031080100,"Census Tract 801, Cook County, Illinois",6013,null,231,5782,5713,5289,142,3,272,0,7,69,65,16,7,26,1,7,2,2,0,0,1,0,0,0,3,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US17031080201,"Census Tract 802.01, Cook County, Illinois",3287,null,117,3170,3130,2864,105,2,144,0,15,40,31,1,0,19,1,6,0,0,0,0,0,0,0,0,4,0,7,2,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031080202,"Census Tract 802.02, Cook County, Illinois",3498,null,158,3340,3293,2994,76,2,214,0,7,47,43,4,4,29,0,2,0,1,0,0,1,0,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031080300,"Census Tract 803, Cook County, Illinois",4315,null,192,4123,4053,3453,264,3,322,2,9,70,65,15,2,42,0,1,2,0,0,0,0,0,0,0,3,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
