"GEO_ID","NAME","P2_001N","P2_001NA","P2_002N","P2_002NA","P2_003N","P2_003NA","P2_004N","P2_004NA","P2_005N","P2_005NA","P2_006N","P2_006NA","P2_007N","P2_007NA","P2_008N","P2_008NA","P2_009N","P2_009NA","P2_010N","P2_010NA","P2_011N","P2_011NA","P2_012N","P2_012NA","P2_013N","P2_013NA","P2_014N","P2_014NA","P2_015N","P2_015NA","P2_016N","P2_016NA","P2_017N","P2_017NA","P2_018N","P2_018NA","P2_019N","P2_019NA","P2_020N","P2_020NA","P2_021N","P2_021NA","P2_022N","P2_022NA","P2_023N","P2_023NA","P2_024N","P2_024NA","P2_025N","P2_025NA","P2_026N","P2_026NA","P2_027N","P2_027NA","P2_028N","P2_028NA","P2_029N","P2_029NA","P2_030N","P2_030NA","P2_031N","P2_031NA","P2_032N","P2_032NA","P2_033N","P2_033NA","P2_034N","P2_034NA","P2_035N","P2_035NA","P2_036N","P2_036NA","P2_037N","P2_037NA","P2_038N","P2_038NA","P2_039N","P2_039NA","P2_040N","P2_040NA","P2_041N","P2_041NA","P2_042N","P2_042NA","P2_043N","P2_043NA","P2_044N","P2_044NA","P2_045N","P2_045NA","P2_046N","P2_046NA","P2_047N","P2_047NA","P2_048N","P2_048NA","P2_049N","P2_049NA","P2_050N","P2_050NA","P2_051N","P2_051NA","P2_052N","P2_052NA","P2_053N","P2_053NA","P2_054N","P2_054NA","P2_055N","P2_055NA","P2_056N","P2_056NA","P2_057N","P2_057NA","P2_058N","P2_058NA","P2_059N","P2_059NA","P2_060N","P2_060NA","P2_061N","P2_061NA","P2_062N","P2_062NA","P2_063N","P2_063NA","P2_064N","P2_064NA","P2_065N","P2_065NA","P2_066N","P2_066NA","P2_067N","P2_067NA","P2_068N","P2_068NA","P2_069N","P2_069NA","P2_070N","P2_070NA","P2_071N","P2_071NA","P2_072N","P2_072NA","P2_073N","P2_073NA",
"1400000US17031020100","Census Tract 201, Cook County, Illinois","4202","null","1134","null","3068","null","2910","null","1014","null","1371","null","11","null","490","null","0","null","24","null","158","null","138","null","44","null","8","null","24","null","0","null","15","null","11","null","10","null","0","null","23","null","0","null","0","null","0","null","3","null","0","null","0","null","20","null","11","null","2","null","0","null","6","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031020200","Census Tract 202, Cook County, Illinois","7128","null","996","null","6132","null","5958","null","3821","null","763","null","13","null","1286","null","1","null","74","null","174","null","150","null","46","null","10","null","39","null","4","null","41","null","2","null","2","null","0","null","3","null","0","null","0","null","0","null","1","null","2","null","0","null","21","null","0","null","4","null","0","null","0","null","0","null","0","null","13","null","0","null","2","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031020301","Census Tract 203.01, Cook County, Illinois","5261","null","324","null","4937","null","4827","null","3827","null","153","null","2","null","759","null","0","null","86","null","110","null","102","null","11","null","0","null","24","null","0","null","60","null","2","null","2","null","0","null","2","null","0","null","0","null","0","null","1","null","0","null","0","null","8","null","3","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031020302","Census Tract 203.02, Cook County, Illinois","5010","null","1021","null","3989","null","3834","null","2488","null","615","null","9","null","675","null","1","null","46","null","155","null","148","null","44","null","21","null","34","null","0","null","25","null","1","null","1","null","0","null","15","null","2","null","0","null","0","null","5","null","0","null","0","null","7","null","4","null","0","null","0","null","2","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031020400","Census Tract 204, Cook County, Illinois","4435","null","1037","null","3398","null","3222","null","1593","null","957","null","15","null","641","null","0","null","16","null","176","null","152","null","43","null","11","null","62","null","0","null","16","null","8","null","4","null","0","null","3","null","2","null","0","null","0","null","3","null","0","null","0","null","24","null","8","null","9","null","0","null","4","null","0","null","0","null","0","null","1","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031020500","Census Tract 205, Cook County, Illinois","6599","null","1432","null","5167","null","4965","null","1357","null","1524","null","26","null","2003","null","1","null","54","null","202","null","196","null","53","null","9","null","52","null","0","null","19","null","2","null","9","null","3","null","24","null","9","null","0","null","0","null","8","null","1","null","7","null","6","null","5","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031020601","Census Tract 206.01, Cook County, Illinois","6699","null","1117","null","5582","null","5361","null","3019","null","459","null","5","null","1787","null","0","null","91","null","221","null","202","null","21","null","4","null","96","null","1","null","38","null","8","null","5","null","0","null","7","null","3","null","0","null","5","null","0","null","14","null","0","null","16","null","2","null","5","null","0","null","0","null","0","null","0","null","0","null","6","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031020602","Census Tract 206.02, Cook County, Illinois","4662","null","1281","null","3381","null","3235","null","1274","null","478","null","10","null","1396","null","2","null","75","null","146","null","135","null","26","null","12","null","60","null","0","null","14","null","0","null","17","null","0","null","1","null","4","null","0","null","0","null","1","null","0","null","0","null","8","null","1","null","3","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031020701","Census Tract 207.01, Cook County, Illinois","1879","null","302","null","1577","null","1515","null","968","null","72","null","2","null","467","null","0","null","6","null","62","null","61","null","11","null","3","null","34","null","0","null","6","null","1","null","2","null","0","null","3","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031020702","Census Tract 207.02, Cook County, Illinois","7717","null","1333","null","6384","null","6104","null","2830","null","648","null","17","null","2504","null","1","null","104","null","280","null","271","null","36","null","4","null","147","null","0","null","26","null","5","null","14","null","0","null","9","null","19","null","0","null","0","null","0","null","11","null","0","null","9","null","6","null","2","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031020801","Census Tract 208.01, Cook County, Illinois","5648","null","1506","null","4142","null","3958","null","2159","null","373","null","17","null","1386","null","0","null","23","null","184","null","182","null","27","null","12","null","93","null","0","null","24","null","8","null","8","null","1","null","8","null","0","null","0","null","0","null","0","null","1","null","0","null","2","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031020802","Census Tract 208.02, Cook County, Illinois","7546","null","1680","null","5866","null","5657","null","1428","null","888","null","23","null","3260","null","0","null","58","null","209","null","194","null","20","null","9","null","82","null","0","null","26","null","5","null","11","null","2","null","19","null","4","null","0","null","0","null","15","null","1","null","0","null","15","null","7","null","6","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
